日付け,終値,始値,高値,安値,変化率
20140127,1781.60,1791.00,1796.00,1772.90,-0.0049
20140124,1790.30,1827.00,1827.00,1790.30,-0.0209
20140123,1828.50,1842.30,1842.30,1820.10,-0.0089
20140122,1844.90,1844.70,1846.90,1840.90,0.0006
20140121,1843.80,1841.00,1849.30,1832.40,0.0028000000000000004
20140117,1838.70,1844.20,1846.00,1835.20,-0.0039000000000000003
20140116,1845.90,1848.00,1848.00,1840.30,-0.0014000000000000002
20140115,1848.40,1840.50,1850.80,1840.50,0.0052
20140114,1838.90,1821.40,1839.30,1821.40,0.0108
20140113,1819.20,1841.30,1843.50,1815.50,-0.0126
20140110,1842.40,1840.10,1843.20,1832.40,0.0023
20140109,1838.10,1839.00,1843.20,1830.40,0.0003
20140108,1837.50,1837.90,1840.00,1831.40,-0.0002
20140107,1837.90,1828.70,1840.10,1828.70,0.0060999999999999995
20140106,1826.80,1832.30,1837.20,1823.70,-0.0025
20140103,1831.40,1833.20,1838.20,1829.10,-0.0003
20140102,1832.00,1845.90,1845.90,1827.70,-0.0089
20131231,1848.40,1842.60,1849.40,1842.40,0.004
20131230,1841.10,1841.50,1842.50,1838.80,-0.0002
20131227,1841.40,1843.00,1844.90,1839.80,-0.0003
20131226,1842.00,1835.00,1842.80,1835.00,0.004699999999999999
20131224,1833.30,1828.00,1833.30,1828.00,0.0029
20131223,1828.00,1822.90,1829.80,1822.90,0.0053
20131220,1818.30,1810.40,1823.80,1810.20,0.0048
20131219,1809.60,1809.00,1810.90,1801.30,-0.0006
20131218,1810.70,1781.50,1811.10,1768.00,0.0167
20131217,1781.00,1786.50,1786.80,1777.00,-0.0031
20131216,1786.50,1777.50,1792.20,1777.50,0.0063
20131213,1775.30,1778.00,1780.90,1772.50,-0.0001
20131212,1775.50,1781.70,1783.00,1772.30,-0.0038
20131211,1782.20,1802.80,1803.00,1780.10,-0.0113
20131210,1802.60,1807.60,1808.50,1801.80,-0.0032
20131209,1808.40,1806.20,1811.50,1806.20,0.0018
20131206,1805.10,1788.40,1806.00,1788.40,0.0113
20131205,1785.00,1792.80,1792.80,1783.40,-0.0044
20131204,1792.80,1793.20,1799.80,1779.10,-0.0013
20131203,1795.20,1800.10,1800.10,1787.80,-0.0032
20131202,1800.90,1806.50,1810.00,1798.60,-0.0027
20131129,1805.80,1808.70,1813.50,1804.00,-0.0008
20131127,1807.20,1803.50,1808.30,1802.80,0.0024
20131126,1802.80,1802.90,1808.40,1800.80,0.0002
20131125,1802.50,1806.30,1808.10,1800.60,-0.0013
20131122,1804.80,1797.20,1804.80,1794.70,0.005
20131121,1795.80,1783.50,1797.20,1783.50,0.008100000000000001
20131120,1781.40,1789.60,1795.70,1777.20,-0.0036
20131119,1787.90,1790.80,1795.50,1784.70,-0.002
20131118,1791.50,1798.80,1802.30,1788.00,-0.0037
20131115,1798.20,1790.70,1798.20,1790.70,0.0042
20131114,1790.60,1782.80,1791.50,1780.20,0.0048
20131113,1782.00,1764.40,1782.00,1760.60,0.008100000000000001
20131112,1767.70,1769.50,1771.80,1762.30,-0.0024
20131111,1771.90,1770.00,1773.40,1767.80,0.0007000000000000001
20131108,1770.60,1748.40,1770.80,1747.60,0.0134
20131107,1747.20,1770.70,1774.50,1746.20,-0.0132
20131106,1770.50,1765.00,1773.70,1764.40,0.0043
20131105,1763.00,1765.70,1767.00,1755.80,-0.0028000000000000004
20131104,1767.90,1763.40,1768.80,1761.60,0.0036
20131101,1761.60,1758.70,1765.70,1752.70,0.0029
20131031,1756.50,1763.20,1768.50,1755.70,-0.0039000000000000003
20131030,1763.30,1772.30,1775.20,1757.20,-0.0049
20131029,1772.00,1762.90,1772.10,1762.90,0.005600000000000001
20131028,1762.10,1759.40,1765.00,1757.70,0.0013
20131025,1759.80,1756.00,1759.80,1752.50,0.0044
20131024,1752.10,1747.50,1753.90,1745.50,0.0033
20131023,1746.40,1752.30,1752.30,1740.50,-0.004699999999999999
20131022,1754.70,1746.50,1759.30,1746.50,0.005699999999999999
20131021,1744.70,1745.20,1747.80,1740.70,0.0001
20131018,1744.50,1736.70,1745.30,1735.70,0.006500000000000001
20131017,1733.20,1720.20,1733.50,1714.10,0.0068000000000000005
20131016,1721.50,1700.50,1721.80,1700.50,0.0138
20131015,1698.10,1709.20,1711.60,1695.90,-0.006999999999999999
20131014,1710.10,1699.90,1711.00,1692.10,0.0040999999999999995
20131011,1703.20,1691.10,1703.40,1688.50,0.0063
20131010,1692.60,1660.90,1692.60,1660.90,0.0219
20131009,1656.40,1657.00,1662.50,1646.50,0.0005
20131008,1655.50,1676.20,1676.80,1655.00,-0.0123
20131007,1676.10,1687.20,1687.20,1674.70,-0.0085
20131004,1690.50,1678.80,1691.90,1677.30,0.006999999999999999
20131003,1678.70,1692.30,1692.30,1670.40,-0.009000000000000001
20131002,1693.90,1691.90,1693.90,1680.30,-0.0006
20131001,1695.00,1682.40,1696.50,1682.10,0.008
20130930,1681.50,1687.30,1687.30,1675.00,-0.0060999999999999995
20130927,1691.80,1695.50,1695.50,1687.10,-0.0040999999999999995
20130926,1698.70,1694.00,1703.80,1693.10,0.0034999999999999996
20130925,1692.80,1698.00,1701.70,1691.90,-0.0027
20130924,1697.40,1702.60,1707.60,1694.90,-0.0026
20130923,1701.80,1711.40,1711.40,1697.10,-0.004699999999999999
20130920,1709.90,1722.40,1725.20,1708.90,-0.0072
20130919,1722.30,1727.30,1729.90,1720.20,-0.0019
20130918,1725.50,1705.70,1729.40,1700.30,0.0121
20130917,1704.80,1697.70,1705.50,1697.70,0.0042
20130916,1697.60,1691.70,1705.00,1691.70,0.005699999999999999
20130913,1688.00,1685.00,1688.70,1682.20,0.0027
20130912,1683.40,1689.20,1690.00,1682.00,-0.0034000000000000002
20130911,1689.10,1681.00,1689.10,1678.70,0.003
20130910,1684.00,1674.30,1684.10,1674.30,0.0074
20130909,1671.70,1656.80,1672.40,1656.80,0.01
20130906,1655.20,1657.40,1664.80,1640.60,0.0001
20130905,1655.10,1653.30,1659.20,1653.10,0.0012
20130904,1653.10,1640.70,1655.70,1637.40,0.008100000000000001
20130903,1639.80,1636.00,1651.30,1633.40,0.0042
20130830,1633.00,1638.90,1640.10,1628.00,-0.0032
20130829,1638.20,1633.50,1646.40,1630.90,0.002
20130828,1635.00,1630.20,1641.20,1627.50,0.0028000000000000004
20130827,1630.50,1652.50,1652.50,1629.00,-0.0159
20130826,1656.80,1664.30,1669.50,1656.00,-0.004
20130823,1663.50,1659.90,1664.80,1654.80,0.0039000000000000003
20130822,1657.00,1645.00,1659.50,1645.00,0.0086
20130821,1642.80,1650.70,1657.00,1639.40,-0.005699999999999999
20130820,1652.30,1646.80,1658.90,1646.10,0.0038
20130819,1646.10,1655.20,1659.20,1645.80,-0.0059
20130816,1655.80,1661.20,1663.60,1652.60,-0.0033
20130815,1661.30,1679.60,1679.60,1658.60,-0.0143
20130814,1685.40,1693.90,1695.50,1684.80,-0.0052
20130813,1694.20,1690.70,1696.80,1682.60,0.0028000000000000004
20130812,1689.50,1688.40,1691.50,1683.30,-0.0011
20130809,1691.40,1696.10,1699.40,1686.00,-0.0036
20130808,1697.50,1693.30,1700.20,1688.40,0.0039000000000000003
20130807,1690.90,1695.30,1695.30,1684.90,-0.0038
20130806,1697.40,1705.80,1705.80,1693.30,-0.005699999999999999
20130805,1707.10,1708.00,1709.20,1703.50,-0.0015
20130802,1709.70,1706.10,1709.70,1700.70,0.0016
20130801,1706.90,1689.40,1707.80,1689.40,0.0126
20130731,1685.70,1687.80,1698.40,1684.90,-0.0002
20130730,1686.00,1687.90,1693.20,1682.40,0.0004
20130729,1685.30,1690.30,1690.90,1681.90,-0.0038
20130726,1691.70,1687.30,1691.80,1676.00,0.0009
20130725,1690.20,1685.20,1690.90,1680.10,0.0026
20130724,1685.90,1696.10,1698.40,1682.60,-0.0038
20130723,1692.40,1696.60,1698.80,1691.10,-0.0018
20130722,1695.50,1694.40,1697.60,1690.70,0.002
20130719,1692.10,1686.20,1692.10,1684.10,0.0016
20130718,1689.40,1681.00,1693.10,1681.00,0.0051
20130717,1680.90,1677.90,1684.80,1677.90,0.0027
20130716,1676.30,1682.70,1683.70,1671.80,-0.0037
20130715,1682.50,1679.60,1684.50,1677.90,0.0014000000000000002
20130712,1680.20,1675.30,1680.20,1672.30,0.0031
20130711,1675.00,1657.40,1676.60,1657.40,0.013600000000000001
20130710,1652.60,1651.60,1657.90,1647.70,0.0002
20130709,1652.30,1642.90,1654.20,1642.90,0.0072
20130708,1640.50,1634.20,1644.70,1634.20,0.0053
20130705,1631.90,1618.70,1632.10,1614.70,0.0102
20130703,1615.40,1611.50,1619.00,1604.60,0.0008
20130702,1614.10,1614.30,1624.30,1606.80,-0.0006
20130701,1615.00,1609.80,1626.60,1609.80,0.0054
20130628,1606.30,1611.10,1615.90,1601.10,-0.0043
20130627,1613.20,1606.40,1620.10,1606.40,0.0062
20130626,1603.30,1592.30,1606.80,1592.30,0.0096
20130625,1588.00,1577.50,1593.80,1577.10,0.0095
20130624,1573.10,1588.80,1588.80,1560.30,-0.0121
20130621,1592.40,1588.60,1599.20,1577.70,0.0026
20130620,1588.20,1624.60,1624.60,1584.30,-0.025
20130619,1628.90,1651.80,1652.50,1628.90,-0.0139
20130618,1651.80,1639.80,1654.20,1639.80,0.0078000000000000005
20130617,1639.00,1630.60,1646.50,1630.30,0.0076
20130614,1626.70,1635.50,1640.80,1624.00,-0.0059
20130613,1636.40,1612.20,1639.20,1608.10,0.0148
20130612,1612.50,1629.90,1637.70,1610.90,-0.0084
20130611,1626.10,1638.60,1640.10,1622.90,-0.0102
20130610,1642.80,1644.70,1648.70,1639.30,-0.0004
20130607,1643.40,1625.30,1644.40,1625.30,0.0128
20130606,1622.60,1609.30,1622.60,1598.20,0.0085
20130605,1608.90,1629.00,1629.30,1607.10,-0.0138
20130604,1631.40,1640.70,1646.50,1623.60,-0.0055000000000000005
20130603,1640.40,1631.70,1640.40,1622.70,0.0059
20130531,1630.70,1652.10,1659.00,1630.70,-0.0143
20130530,1654.40,1649.10,1661.90,1648.60,0.0036
20130529,1648.40,1656.60,1656.60,1640.00,-0.006999999999999999
20130528,1660.10,1652.60,1674.20,1652.60,0.0064
20130524,1649.60,1646.70,1649.80,1636.90,-0.0005
20130523,1650.50,1651.60,1655.50,1635.50,-0.0029
20130522,1655.30,1669.40,1687.20,1648.90,-0.0083
20130521,1669.20,1666.20,1674.90,1662.70,0.0017000000000000001
20130520,1666.30,1665.70,1672.80,1663.50,-0.0007000000000000001
20130517,1667.50,1652.50,1667.50,1652.50,0.0103
20130516,1650.50,1658.10,1660.50,1648.60,-0.005
20130515,1658.80,1649.10,1661.50,1646.70,0.0052
20130514,1650.30,1633.80,1651.10,1633.80,0.0101
20130513,1633.80,1632.10,1636.00,1626.70,0.0001
20130510,1633.70,1626.70,1633.70,1623.70,0.0043
20130509,1626.70,1632.70,1635.00,1623.10,-0.0037
20130508,1632.70,1626.00,1632.80,1622.70,0.0040999999999999995
20130507,1626.00,1617.50,1626.00,1616.60,0.0053
20130506,1617.50,1614.40,1619.80,1614.20,0.0019
20130503,1614.40,1597.60,1618.50,1597.60,0.0105
20130502,1597.60,1582.80,1598.60,1582.80,0.009399999999999999
20130501,1582.70,1597.50,1597.50,1581.30,-0.009300000000000001
20130430,1597.60,1593.60,1597.60,1586.50,0.0025
20130429,1593.60,1582.30,1596.70,1582.30,0.0072
20130426,1582.20,1585.20,1585.80,1577.60,-0.0019
20130425,1585.20,1578.90,1592.60,1578.90,0.0040999999999999995
20130424,1578.80,1578.80,1583.00,1575.80,0.0
20130423,1578.80,1562.50,1579.60,1562.50,0.0104
20130422,1562.50,1555.20,1565.50,1548.20,0.004699999999999999
20130419,1555.20,1541.60,1555.90,1539.40,0.0088
20130418,1541.60,1552.00,1554.40,1536.00,-0.0067
20130417,1552.00,1574.60,1574.60,1543.70,-0.0144
20130416,1574.60,1552.40,1575.30,1552.40,0.0143
20130415,1552.40,1588.80,1588.80,1552.30,-0.0229
20130412,1588.80,1593.30,1593.30,1580.00,-0.0029
20130411,1593.40,1587.70,1597.30,1586.20,0.0036
20130410,1587.70,1568.60,1589.10,1568.60,0.012199999999999999
20130409,1568.60,1563.10,1573.90,1560.90,0.0034999999999999996
20130408,1563.10,1553.30,1563.10,1548.60,0.0063
20130405,1553.30,1560.00,1560.00,1539.50,-0.0043
20130404,1560.00,1553.70,1562.60,1552.50,0.0040999999999999995
20130403,1553.70,1570.20,1571.50,1549.80,-0.0105
20130402,1570.20,1562.20,1573.70,1562.20,0.0051
20130401,1562.20,1569.20,1570.60,1558.50,-0.0045000000000000005
20130328,1569.20,1562.90,1570.30,1561.10,0.0040999999999999995
20130327,1562.80,1563.80,1564.10,1551.90,-0.0006
20130326,1563.80,1551.70,1564.00,1551.70,0.0078000000000000005
20130325,1551.70,1556.90,1564.90,1546.20,-0.0033
20130322,1556.90,1545.90,1557.70,1545.90,0.0072
20130321,1545.80,1558.70,1558.70,1543.50,-0.0083
20130320,1558.70,1548.30,1561.60,1548.30,0.0067
20130319,1548.30,1552.10,1557.20,1538.60,-0.0024
20130318,1552.10,1560.70,1560.70,1545.10,-0.0055000000000000005
20130315,1560.70,1563.20,1563.60,1555.70,-0.0016
20130314,1563.20,1554.50,1563.30,1554.50,0.005600000000000001
20130313,1554.50,1552.50,1556.40,1548.20,0.0013
20130312,1552.50,1556.20,1556.80,1548.20,-0.0024
20130311,1556.20,1551.20,1556.30,1547.40,0.0032
20130308,1551.20,1544.30,1552.50,1542.90,0.0045000000000000005
20130307,1544.30,1541.50,1545.80,1541.50,0.0018
20130306,1541.50,1539.80,1545.20,1538.10,0.0011
20130305,1539.80,1525.20,1543.50,1525.20,0.0096
20130304,1525.20,1518.20,1525.30,1512.30,0.0046
20130301,1518.20,1514.70,1520.00,1501.50,0.0023
20130228,1514.70,1516.00,1525.30,1514.50,-0.0009
20130227,1516.00,1496.90,1520.10,1494.90,0.0128
20130226,1496.90,1487.80,1499.00,1485.00,0.0060999999999999995
20130225,1487.80,1515.60,1525.80,1487.80,-0.0183
20130222,1515.60,1502.40,1515.60,1502.40,0.0088
20130221,1502.40,1512.00,1512.00,1497.30,-0.0063
20130220,1512.00,1530.90,1530.90,1511.40,-0.0123
20130219,1530.90,1519.80,1530.90,1519.80,0.0073
20130215,1519.80,1521.40,1524.20,1514.10,-0.0011
20130214,1521.40,1520.30,1523.10,1514.00,0.0007000000000000001
20130213,1520.30,1519.40,1524.70,1515.90,0.0006
20130212,1519.40,1517.00,1522.30,1515.60,0.0016
20130211,1517.00,1517.90,1518.30,1513.60,-0.0006
20130208,1517.90,1509.40,1518.30,1509.40,0.005600000000000001
20130207,1509.40,1512.10,1512.90,1498.50,-0.0018
20130206,1512.10,1511.30,1512.50,1504.70,0.0005
20130205,1511.30,1495.70,1515.00,1495.70,0.0104
20130204,1495.70,1513.20,1513.20,1495.00,-0.0116
20130201,1513.20,1498.10,1514.40,1498.10,0.0101
20130131,1498.10,1502.00,1504.20,1496.80,-0.0026
20130130,1502.00,1507.80,1509.90,1500.10,-0.0038
20130129,1507.80,1500.20,1509.30,1498.10,0.0051
20130128,1500.20,1503.00,1503.20,1496.30,-0.0019
20130125,1503.00,1494.80,1503.30,1494.80,0.0055000000000000005
20130124,1494.80,1494.80,1502.30,1489.50,0.0
20130123,1494.80,1492.60,1496.10,1489.90,0.0015
20130122,1492.60,1486.00,1492.60,1481.20,0.0044
20130118,1486.00,1481.00,1486.00,1475.80,0.0034000000000000002
20130117,1480.90,1472.60,1485.20,1472.60,0.005600000000000001
20130116,1472.60,1472.30,1474.00,1467.60,0.0002
20130115,1472.30,1470.70,1473.30,1463.80,0.0011
20130114,1470.70,1472.00,1472.00,1465.70,-0.0009
20130111,1472.00,1472.10,1472.80,1467.60,-0.0001
20130110,1472.10,1464.60,1472.30,1461.00,0.0076
20130109,1461.00,1457.20,1464.70,1457.20,0.0026
20130108,1457.20,1461.90,1461.90,1451.60,-0.0032
20130107,1461.90,1466.50,1466.50,1456.60,-0.0031
20130104,1466.50,1459.40,1467.90,1459.00,0.0049
20130103,1459.40,1462.40,1465.50,1455.50,-0.0021
20130102,1462.40,1426.20,1462.40,1426.20,0.0254
20121231,1426.20,1402.40,1426.70,1398.10,0.017
20121228,1402.40,1418.10,1418.10,1401.60,-0.0111
20121227,1418.10,1419.80,1422.80,1401.80,-0.0012
20121226,1419.80,1426.70,1429.40,1416.40,-0.0048
20121224,1426.70,1430.20,1430.20,1424.70,-0.0024
20121221,1430.20,1443.70,1443.70,1422.60,-0.009399999999999999
20121220,1443.70,1435.80,1443.70,1432.80,0.0055000000000000005
20121219,1435.80,1446.80,1447.80,1435.80,-0.0076
20121218,1446.80,1430.50,1448.00,1430.50,0.0115
20121217,1430.40,1413.50,1430.70,1413.50,0.011899999999999999
20121214,1413.60,1419.50,1419.50,1411.90,-0.0042
20121213,1419.50,1428.50,1431.40,1416.00,-0.0063
20121212,1428.50,1427.80,1438.60,1426.80,0.0005
20121211,1427.80,1418.50,1434.30,1418.50,0.0066
20121210,1418.50,1418.10,1421.60,1415.60,0.0003
20121207,1418.10,1414.00,1420.30,1410.90,0.003
20121206,1413.90,1409.40,1414.00,1405.90,0.0033
20121205,1409.30,1407.00,1415.60,1398.20,0.0016
20121204,1407.00,1409.50,1413.10,1403.70,-0.0018
20121203,1409.50,1416.30,1423.70,1408.50,-0.004699999999999999
20121130,1416.20,1416.00,1418.90,1411.60,0.0001
20121129,1416.00,1410.00,1419.70,1409.00,0.0043
20121128,1409.90,1398.80,1410.30,1385.40,0.0079
20121127,1398.90,1406.30,1409.00,1398.00,-0.0053
20121126,1406.30,1409.20,1409.20,1397.70,-0.0021
20121123,1409.20,1391.00,1409.20,1391.00,0.0131
20121121,1391.00,1387.80,1391.20,1386.40,0.0023
20121120,1387.80,1386.80,1389.80,1377.00,0.0006
20121119,1386.90,1359.90,1386.90,1359.90,0.0199
20121116,1359.90,1353.40,1362.00,1343.30,0.0049
20121115,1353.30,1355.40,1360.60,1348.00,-0.0016
20121114,1355.50,1374.60,1380.10,1352.50,-0.0138
20121113,1374.50,1380.00,1388.80,1371.40,-0.004
20121112,1380.00,1379.90,1384.90,1377.20,0.0001
20121109,1379.80,1377.50,1391.40,1373.00,0.0017000000000000001
20121108,1377.50,1394.50,1401.20,1377.50,-0.012199999999999999
20121107,1394.50,1428.30,1428.30,1388.10,-0.023700000000000002
20121106,1428.40,1417.30,1433.40,1417.30,0.0078000000000000005
20121105,1417.30,1414.00,1419.90,1408.10,0.0022
20121102,1414.20,1427.60,1434.30,1412.90,-0.009399999999999999
20121101,1427.60,1412.20,1428.30,1412.20,0.0109
20121031,1412.20,1411.00,1418.80,1406.00,0.0002
20121026,1411.90,1413.00,1417.10,1403.30,-0.0008
20121025,1413.00,1409.70,1421.10,1405.10,0.003
20121024,1408.80,1413.20,1420.00,1407.10,-0.003
20121023,1413.10,1433.70,1433.70,1407.60,-0.0144
20121022,1433.80,1433.20,1435.50,1422.10,0.0004
20121019,1433.20,1457.30,1457.30,1429.80,-0.0165
20121018,1457.30,1460.90,1464.00,1452.60,-0.0025
20121017,1460.90,1454.20,1462.20,1453.30,0.0040999999999999995
20121016,1454.90,1440.30,1455.50,1440.30,0.0103
20121015,1440.10,1428.80,1441.30,1427.20,0.008
20121012,1428.60,1432.80,1438.40,1425.50,-0.0029
20121011,1432.80,1432.80,1443.90,1432.80,0.0001
20121010,1432.60,1441.50,1442.50,1430.60,-0.0062
20121009,1441.50,1455.90,1455.90,1441.20,-0.009899999999999999
20121008,1455.90,1460.90,1460.90,1453.10,-0.0034000000000000002
20121005,1460.90,1461.40,1471.00,1456.90,-0.0003
20121004,1461.40,1451.10,1463.10,1451.10,0.0072
20121003,1451.00,1446.00,1454.30,1442.00,0.0036
20121002,1445.80,1445.00,1451.50,1439.00,0.0009
20121001,1444.50,1440.90,1457.10,1440.90,0.0026
20120928,1440.70,1447.10,1447.10,1435.60,-0.0045000000000000005
20120927,1447.20,1433.40,1450.20,1433.40,0.0097
20120926,1433.30,1441.60,1441.60,1430.50,-0.0058
20120925,1441.60,1456.90,1463.20,1441.60,-0.0105
20120924,1456.90,1459.80,1460.70,1452.10,-0.0023
20120921,1460.20,1460.30,1467.10,1459.50,-0.0001
20120920,1460.30,1461.00,1461.20,1450.00,-0.0005
20120919,1461.00,1459.50,1465.20,1457.90,0.0012
20120918,1459.30,1461.20,1461.50,1456.10,-0.0013
20120917,1461.20,1465.40,1465.60,1457.50,-0.0031
20120914,1465.80,1460.10,1474.50,1460.10,0.004
20120913,1460.00,1436.60,1463.80,1435.30,0.0163
20120912,1436.60,1433.60,1439.20,1433.00,0.0021
20120911,1433.60,1429.10,1437.80,1429.10,0.0031
20120910,1429.10,1437.90,1438.70,1429.00,-0.0060999999999999995
20120907,1437.90,1432.10,1437.90,1431.50,0.0040999999999999995
20120906,1432.10,1403.40,1432.10,1403.40,0.020499999999999997
20120905,1403.40,1404.90,1408.80,1401.20,-0.0011
20120904,1404.90,1406.50,1409.30,1396.60,-0.0012
20120831,1406.60,1400.10,1413.10,1399.00,0.0051
20120830,1399.50,1410.10,1410.10,1397.00,-0.0078000000000000005
20120829,1410.50,1409.30,1414.00,1406.60,0.0009
20120828,1409.30,1410.40,1413.60,1405.60,-0.0008
20120827,1410.40,1411.10,1416.20,1409.10,-0.0005
20120824,1411.10,1402.00,1413.50,1398.00,0.0064
20120823,1402.10,1413.50,1413.50,1400.50,-0.008100000000000001
20120822,1413.50,1413.10,1416.10,1406.80,0.0002
20120821,1413.20,1418.10,1426.70,1410.90,-0.0034999999999999996
20120820,1418.10,1417.80,1418.10,1412.10,-0.0001
20120817,1418.20,1415.80,1418.70,1414.70,0.0019
20120816,1415.50,1406.60,1417.40,1404.20,0.0070999999999999995
20120815,1405.50,1403.90,1407.70,1401.80,0.0011
20120814,1403.90,1404.40,1410.00,1400.60,-0.0001
20120813,1404.10,1405.90,1405.90,1397.30,-0.0013
20120810,1405.90,1402.60,1406.00,1395.60,0.0022
20120809,1402.80,1402.30,1406.00,1398.80,0.0004
20120808,1402.20,1401.20,1404.10,1396.10,0.0006
20120807,1401.30,1394.50,1407.10,1394.50,0.0051
20120806,1394.20,1391.00,1399.60,1391.00,0.0023
20120803,1391.00,1365.50,1394.20,1365.50,0.019
20120802,1365.00,1375.10,1375.10,1354.70,-0.0073
20120801,1375.10,1379.30,1385.00,1373.30,-0.003
20120731,1379.30,1385.30,1387.20,1379.20,-0.0043
20120730,1385.30,1385.90,1391.70,1381.40,-0.0005
20120727,1386.00,1360.00,1389.20,1360.00,0.0191
20120726,1360.00,1338.20,1363.10,1338.20,0.0165
20120725,1337.90,1338.30,1344.00,1331.50,-0.0003
20120724,1338.30,1350.50,1351.50,1329.20,-0.009000000000000001
20120723,1350.50,1362.30,1362.30,1337.60,-0.009000000000000001
20120720,1362.70,1376.50,1376.50,1362.20,-0.01
20120719,1376.50,1373.00,1380.40,1371.20,0.0027
20120718,1372.80,1363.60,1375.30,1359.00,0.0067
20120717,1363.70,1353.70,1365.40,1345.10,0.0075
20120716,1353.60,1356.50,1357.30,1348.50,-0.0024
20120713,1356.80,1334.80,1357.70,1334.80,0.0165
20120712,1334.80,1341.30,1341.30,1325.40,-0.005
20120711,1341.50,1341.40,1345.00,1333.20,0.0
20120710,1341.50,1353.00,1361.50,1336.30,-0.008100000000000001
20120709,1352.50,1354.70,1354.90,1346.70,-0.0016
20120706,1354.70,1367.10,1367.10,1348.00,-0.009399999999999999
20120705,1367.60,1373.70,1373.80,1363.00,-0.004699999999999999
20120703,1374.00,1365.80,1374.80,1363.50,0.0062
20120702,1365.50,1362.30,1366.30,1355.70,0.0024
20120629,1362.20,1330.10,1362.20,1330.10,0.025
20120628,1329.00,1331.50,1331.50,1313.30,-0.0021
20120627,1331.80,1320.70,1334.40,1320.70,0.0089
20120626,1320.00,1314.10,1324.20,1310.30,0.0048
20120625,1313.70,1334.90,1334.90,1309.30,-0.016
20120622,1335.00,1325.90,1337.80,1325.90,0.0072
20120621,1325.50,1355.40,1358.30,1324.40,-0.0223
20120620,1355.70,1358.00,1361.60,1346.50,-0.0017000000000000001
20120619,1358.00,1344.80,1363.50,1344.80,0.0098
20120618,1344.80,1342.40,1348.20,1334.50,0.0015
20120615,1342.80,1329.20,1343.30,1329.20,0.0103
20120614,1329.10,1314.90,1333.70,1314.10,0.0108
20120613,1314.90,1324.00,1327.30,1310.50,-0.006999999999999999
20120612,1324.20,1309.40,1324.30,1306.60,0.011699999999999999
20120611,1308.90,1325.70,1335.50,1307.70,-0.0127
20120608,1325.70,1315.00,1325.80,1307.80,0.008100000000000001
20120607,1315.00,1316.20,1329.00,1312.70,-0.0001
20120606,1315.10,1285.60,1315.10,1285.60,0.023
20120605,1285.50,1277.80,1287.60,1274.20,0.005699999999999999
20120604,1278.20,1278.30,1282.50,1266.70,0.0002
20120601,1278.00,1309.90,1309.90,1277.20,-0.024700000000000003
20120531,1310.30,1313.10,1319.70,1298.90,-0.0023
20120530,1313.30,1331.20,1331.20,1310.80,-0.0143
20120529,1332.40,1318.90,1334.90,1318.90,0.0111
20120525,1317.80,1320.80,1324.20,1314.20,-0.0022
20120524,1320.70,1318.70,1324.10,1310.50,0.0014000000000000002
20120523,1318.90,1316.00,1320.70,1296.50,0.0017000000000000001
20120522,1316.60,1316.10,1328.50,1310.00,0.0005
20120521,1316.00,1295.70,1316.40,1295.70,0.0161
20120518,1295.20,1305.00,1312.20,1292.00,-0.0074
20120517,1304.90,1324.80,1326.40,1304.90,-0.015
20120516,1324.80,1330.80,1341.80,1324.80,-0.0044
20120515,1330.70,1338.40,1344.90,1328.40,-0.005699999999999999
20120514,1338.30,1351.90,1351.90,1336.60,-0.011200000000000002
20120511,1353.40,1358.10,1365.70,1348.90,-0.0034000000000000002
20120510,1358.00,1354.60,1365.90,1354.60,0.0025
20120509,1354.60,1363.20,1363.70,1343.10,-0.0067
20120508,1363.70,1369.20,1369.20,1347.80,-0.0043
20120507,1369.60,1368.80,1373.90,1363.90,0.0004
20120504,1369.10,1391.50,1391.50,1368.00,-0.016200000000000003
20120503,1391.60,1402.30,1403.10,1388.70,-0.0076
20120502,1402.30,1405.50,1405.50,1393.90,-0.0025
20120501,1405.80,1397.90,1415.30,1395.70,0.005699999999999999
20120430,1397.90,1403.30,1403.30,1394.00,-0.0039000000000000003
20120427,1403.40,1400.20,1406.60,1397.30,0.0024
20120426,1400.00,1390.60,1402.10,1387.30,0.0067
20120425,1390.70,1372.10,1391.40,1372.10,0.013600000000000001
20120424,1372.00,1367.00,1375.60,1366.80,0.0037
20120423,1366.90,1378.50,1378.50,1358.80,-0.0084
20120420,1378.50,1377.00,1387.40,1377.00,0.0012
20120419,1376.90,1385.10,1390.50,1370.30,-0.0059
20120418,1385.10,1390.80,1390.80,1383.30,-0.0040999999999999995
20120417,1390.80,1369.60,1392.80,1369.60,0.0155
20120416,1369.60,1370.30,1379.70,1365.40,-0.0005
20120413,1370.30,1387.60,1387.60,1369.80,-0.0125
20120412,1387.60,1368.80,1388.10,1368.80,0.0138
20120411,1368.70,1359.00,1374.70,1359.00,0.0074
20120410,1358.60,1382.20,1383.00,1357.40,-0.0171
20120409,1382.20,1397.50,1397.50,1378.20,-0.011399999999999999
20120405,1398.10,1398.80,1401.60,1392.90,-0.0006
20120404,1399.00,1413.10,1413.10,1394.10,-0.0102
20120403,1413.40,1419.00,1419.00,1404.60,-0.0039000000000000003
20120402,1419.00,1408.50,1422.40,1404.50,0.0075
20120330,1408.50,1403.30,1410.90,1401.40,0.0037
20120329,1403.30,1405.40,1405.40,1391.60,-0.0016
